data;mês;dia_mes;dia_semana;setor;turno;carro;tempo_coleta;horas_coleta;tempo_trajeto;horas_trajeto;tempo_aterro;horas_aterro;km_coleta;km_trajeto;producao;producao_ton;viagens;ton/h;ton/km
11/05/2022;mai;11;qua;21;NOTURNO;32050;01:51:00;1,85;00:33:00;0,55;00:15:00;0,25;13;10;3.190;3,19;1;1,724;0,245
11/05/2022;mai;11;qua;21;NOTURNO;32051;05:25:00;5,42;00:29:00;0,48;00:12:00;0,2;35;14;7.280;7,28;1;1,344;0,208
11/05/2022;mai;11;qua;2;NOTURNO;32050;04:27:00;4,45;00:21:00;0,35;00:16:00;0,27;23;17;7.890;7,89;1;1,773;0,343
11/05/2022;mai;11;qua;2;NOTURNO;32100;02:21:00;2,35;00:22:00;0,37;00:17:00;0,28;18;16;4.540;4,54;1;1,932;0,252
11/05/2022;mai;11;qua;2;NOTURNO;32048;03:02:00;3,03;00:29:00;0,48;00:12:00;0,2;18;19;6.310;6,31;1;2,08;0,351
11/05/2022;mai;11;qua;1;NOTURNO;33049;02:23:00;2,38;00:46:00;0,77;00:16:00;0,27;13;18;4.570;4,57;1;1,917;0,352
11/05/2022;mai;11;qua;1;NOTURNO;32100;02:30:00;2,5;00:44:00;0,73;00:14:00;0,23;8;20;6.320;6,32;1;2,528;0,79
11/05/2022;mai;11;qua;1;NOTURNO;32049;03:14:00;3,23;00:35:00;0,58;00:15:00;0,25;11;22;6.780;6,78;1;2,097;0,616
11/05/2022;mai;11;qua;17;DIURNO;33049;06:55:00;6,92;00:35:00;0,58;00:20:00;0,33;46;12;18.610;18,61;2;2,691;0,405
11/05/2022;mai;11;qua;19;DIURNO;32050;02:43:00;2,72;00:38:00;0,63;00:15:00;0,25;21;22;6.170;6,17;1;2,271;0,294
11/05/2022;mai;11;qua;19;DIURNO;32051;01:05:00;1,08;01:12:00;1,2;00:15:00;0,25;10;26;3.580;3,58;1;3,305;0,358
11/05/2022;mai;11;qua;19;DIURNO;32051;03:13:00;3,22;00:42:00;0,7;00:14:00;0,23;26;20;8.040;8,04;1;2,499;0,309
11/05/2022;mai;11;qua;12;DIURNO;32100;05:45:00;5,75;01:25:00;1,42;00:30:00;0,5;28;56;19.230;19,23;2;3,344;0,687
11/05/2022;mai;11;qua;8;DIURNO;32101;07:03:00;7,05;01:13:00;1,22;00:26:00;0,43;38;43;19.250;19,25;2;2,73;0,507
11/05/2022;mai;11;qua;10;DIURNO;32048;06:51:00;6,85;01:26:00;1,43;00:33:00;0,55;29;24;13.690;13,69;2;1,999;0,472
11/05/2022;mai;11;qua;15;DIURNO;32049;05:35:00;5,58;04:45:00;4,75;16:20:00;16,33;27;44;15.910;15,91;2;2,85;0,589
11/05/2022;mai;11;qua;15;DIURNO;32049;00:40:00;0,67;00:25:00;0,42;00:05:00;0,08;3;8;2.030;2,03;1;3,045;0,677
12/05/2022;mai;12;qui;5;NOTURNO;32048;04:26:00;4,43;00:56:00;0,93;00:12:00;0,2;24;22;7.630;7,63;1;1,721;0,318
12/05/2022;mai;12;qui;5;NOTURNO;32050;03:07:00;3,12;00:51:00;0,85;00:11:00;0,18;17;23;4.820;4,82;1;1,547;0,284
12/05/2022;mai;12;qui;7;NOTURNO;32051;02:45:00;2,75;01:39:00;1,65;00:15:00;0,25;19;28;6.290;6,29;1;2,287;0,331
12/05/2022;mai;12;qui;7;NOTURNO;32101;02:25:00;2,42;00:38:00;0,63;00:12:00;0,2;14;21;6.260;6,26;1;2,59;0,447
12/05/2022;mai;12;qui;3;NOTURNO;32048;02:03:00;2,05;00:28:00;0,47;00:14:00;0,23;11;12;3.320;3,32;1;1,62;0,302
12/05/2022;mai;12;qui;3;NOTURNO;31933;05:22:00;5,37;00:27:00;0,45;00:18:00;0,3;34;14;9.740;9,74;1;1,815;0,286
12/05/2022;mai;12;qui;4;NOTURNO;32101;03:40:00;3,67;00:33:00;0,55;00:16:00;0,27;31;17;5.090;5,09;1;1,388;0,164
12/05/2022;mai;12;qui;4;NOTURNO;32050;03:41:00;3,68;00:28:00;0,47;00:14:00;0,23;23;16;5.650;5,65;1;1,534;0,246
12/05/2022;mai;12;qui;21;NOTURNO;33049;07:05:00;7,08;00:28:00;0,47;00:19:00;0,32;47;14;10.280;10,28;1;1,451;0,219
12/05/2022;mai;12;qui;18;DIURNO;32050;05:18:00;5,3;03:33:00;3,55;00:21:00;0,35;65;81;13.770;13,77;2;2,598;0,212
12/05/2022;mai;12;qui;9;DIURNO;32048;04:55:00;4,92;01:15:00;1,25;00:30:00;0,5;25;43;10.470;10,47;2;2,129;0,419
12/05/2022;mai;12;qui;13;DIURNO;32100;04:43:00;4,72;01:49:00;1,82;00:47:00;0,78;43;70;9.350;9,35;2;1,982;0,217
12/05/2022;mai;12;qui;16;DIURNO;32101;03:37:00;3,62;00:54:00;0,9;00:08:00;0,13;27;33;9.190;9,19;1;2,541;0,34
12/05/2022;mai;12;qui;14;DIURNO;32049;06:15:00;6,25;02:15:00;2,25;00:35:00;0,58;44;65;11.170;11,17;2;1,787;0,254
12/05/2022;mai;12;qui;20;DIURNO;33049;05:50:00;5,83;00:55:00;0,92;00:20:00;0,33;43;35;10.910;10,91;1;1,87;0,254
13/05/2022;mai;13;sex;19;DIURNO;32050;06:35:00;6,58;01:00:00;1;00:19:00;0,32;48;36;12.910;12,91;2;1,961;0,269
13/05/2022;mai;13;sex;12;DIURNO;32051;01:50:00;1,83;01:05:00;1,08;00:10:00;0,17;13;27;5.930;5,93;1;3,235;0,456
13/05/2022;mai;13;sex;12;DIURNO;32049;02:15:00;2,25;01:05:00;1,08;00:10:00;0,17;13;27;7.480;7,48;1;3,324;0,575
13/05/2022;mai;13;sex;17;DIURNO;33049;06:25:00;6,42;00:35:00;0,58;00:35:00;0,58;48;17;13.990;13,99;2;2,18;0,291
13/05/2022;mai;13;sex;10;DIURNO;32048;05:34:00;5,57;01:17:00;1,28;00:24:00;0,4;30;55;9.950;9,95;2;1,787;0,332
13/05/2022;mai;13;sex;8;DIURNO;32101;05:19:00;5,32;00:53:00;0,88;00:24:00;0,4;37;42;12.590;12,59;2;2,368;0,34
13/05/2022;mai;13;sex;15;DIURNO;31933;04:59:00;4,98;00:35:00;0,58;00:28:00;0,47;32;14;11.820;11,82;2;2,372;0,369
13/05/2022;mai;13;sex;6;NOTURNO;32050;05:10:00;5,17;00:46:00;0,77;00:13:00;0,22;33;13;7.760;7,76;1;1,502;0,235
13/05/2022;mai;13;sex;6;NOTURNO;32048;03:59:00;3,98;01:11:00;1,18;00:10:00;0,17;25;24;7.080;7,08;1;1,777;0,283
13/05/2022;mai;13;sex;11;NOTURNO;32051;02:25:00;2,42;00:37:00;0,62;00:10:00;0,17;15;13;4.180;4,18;1;1,73;0,279
13/05/2022;mai;13;sex;11;NOTURNO;32101;02:35:00;2,58;00:28:00;0,47;00:17:00;0,28;16;20;5.670;5,67;1;2,195;0,354
13/05/2022;mai;13;sex;1;NOTURNO;32049;02:30:00;2,5;00:48:00;0,8;00:12:00;0,2;15;22;4.400;4,4;1;1,76;0,293
13/05/2022;mai;13;sex;1;NOTURNO;31933;04:28:00;4,47;00:40:00;0,67;00:20:00;0,33;18;26;8.106;8,11;1;1,815;0,45
13/05/2022;mai;13;sex;21;NOTURNO;33049;06:51:00;6,85;00:28:00;0,47;00:13:00;0,22;47;14;10.620;10,62;1;1,55;0,226
13/05/2022;mai;13;sex;2;NOTURNO;32101;04:29:00;4,48;00:44:00;0,73;00:02:00;0,03;29;21;7.330;7,33;1;1,635;0,253
13/05/2022;mai;13;sex;2;NOTURNO;32050;03:31:00;3,52;00:25:00;0,42;00:17:00;0,28;21;17;5.600;5,6;1;1,592;0,267
14/05/2022;mai;14;sáb;13;DIURNO;32049;05:58:00;5,97;01:51:00;1,85;00:24:00;0,4;36;63;11.250;11,25;2;1,885;0,313
14/05/2022;mai;14;sáb;14;DIURNO;31933;05:55:00;5,92;01:50:00;1,83;00:25:00;0,42;44;64;13.710;13,71;2;2,317;0,312
14/05/2022;mai;14;sáb;16;DIURNO;32101;04:11:00;4,18;01:39:00;1,65;00:22:00;0,37;28;58;12.800;12,8;2;3,06;0,457
14/05/2022;mai;14;sáb;9;DIURNO;32048;06:00:00;6;00:50:00;0,83;01:20:00;1,33;27;46;14.140;14,14;2;2,357;0,524
14/05/2022;mai;14;sáb;20;DIURNO;33049;06:15:00;6,25;01:51:00;1,85;00:54:00;0,9;34;61;15.280;15,28;2;2,445;0,449
14/05/2022;mai;14;sáb;18;DIURNO;32050;07:28:00;7,47;01:45:00;1,75;00:24:00;0,4;60;89;14.320;14,32;2;1,918;0,239
14/05/2022;mai;14;sáb;4;NOTURNO;32050;04:00:00;4;00:23:00;0,38;00:12:00;0,2;23;15;5.670;5,67;1;1,418;0,247
14/05/2022;mai;14;sáb;4;NOTURNO;32101;03:54:00;3,9;00:36:00;0,6;00:24:00;0,4;30;16;5.810;5,81;1;1,49;0,194
14/05/2022;mai;14;sáb;5;NOTURNO;32050;02:36:00;2,6;00:53:00;0,88;00:09:00;0,15;17;23;4.620;4,62;1;1,777;0,272
14/05/2022;mai;14;sáb;5;NOTURNO;32048;04:31:00;4,52;00:58:00;0,97;00:15:00;0,25;23;23;8.490;8,49;1;1,88;0,369
14/05/2022;mai;14;sáb;7;NOTURNO;32101;02:45:00;2,75;00:39:00;0,65;00:19:00;0,32;14;22;5.900;5,9;1;2,145;0,421
14/05/2022;mai;14;sáb;7;NOTURNO;32051;03:15:00;3,25;00:59:00;0,98;00:15:00;0,25;21;23;6.570;6,57;1;2,022;0,313
14/05/2022;mai;14;sáb;3;NOTURNO;32049;08:02:00;8,03;00:50:00;0,83;00:31:00;0,52;45;26;14.490;14,49;2;1,804;0,322
14/05/2022;mai;14;sáb;21;NOTURNO;33049;07:08:00;7,13;00:33:00;0,55;00:26:00;0,43;47;14;10.720;10,72;1;1,503;0,228
15/05/2022;mai;15;dom;15;DIURNO;32050;05:10:00;5,17;00:40:00;0,67;00:25:00;0,42;32;18;12.700;12,7;2;2,458;0,397
15/05/2022;mai;15;dom;17;DIURNO;33049;06:05:00;6,08;00:45:00;0,75;00:20:00;0,33;45;13;14.700;14,7;2;2,416;0,327
15/05/2022;mai;15;dom;12;DIURNO;32049;06:23:00;6,38;01:43:00;1,72;00:17:00;0,28;39;39;14.670;14,67;2;2,298;0,376
15/05/2022;mai;15;dom;19;DIURNO;32051;06:15:00;6,25;01:15:00;1,25;00:21:00;0,35;48;55;12.840;12,84;2;2,054;0,268
15/05/2022;mai;15;dom;8;DIURNO;32101;06:15:00;6,25;01:36:00;1,6;00:15:00;0,25;37;42;16.170;16,17;2;2,587;0,437
15/05/2022;mai;15;dom;10;DIURNO;32048;05:25:00;5,42;00:50:00;0,83;00:25:00;0,42;27;26;10.570;10,57;2;1,951;0,391
15/05/2022;mai;15;dom;1;NOTURNO;31933;01:44:00;1,73;00:32:00;0,53;00:13:00;0,22;7;17;4.000;4;1;2,308;0,571
15/05/2022;mai;15;dom;1;NOTURNO;32049;03:57:00;3,95;00:32:00;0,53;00:18:00;0,3;16;19;6.720;6,72;1;1,701;0,42
15/05/2022;mai;15;dom;1;NOTURNO;32050;01:56:00;1,93;00:32:00;0,53;00:15:00;0,25;11;17;2.790;2,79;1;1,443;0,254
15/05/2022;mai;15;dom;11;NOTURNO;32101;02:45:00;2,75;00:23:00;0,38;00:17:00;0,28;18;13;6.520;6,52;1;2,371;0,362
15/05/2022;mai;15;dom;11;NOTURNO;32051;02:01:00;2,02;00:39:00;0,65;00:10:00;0,17;14;11;4.400;4,4;1;2,182;0,314
15/05/2022;mai;15;dom;6;NOTURNO;32048;03:50:00;3,83;00:38:00;0,63;00:11:00;0,18;23;21;7.130;7,13;1;1,86;0,31
15/05/2022;mai;15;dom;6;NOTURNO;32101;04:19:00;4,32;00:55:00;0,92;00:15:00;0,25;29;17;7.190;7,19;1;1,666;0,248
15/05/2022;mai;15;dom;2;NOTURNO;32050;04:49:00;4,82;00:35:00;0,58;00:01:00;0,02;29;15;7.430;7,43;1;1,543;0,256
15/05/2022;mai;15;dom;2;NOTURNO;32048;03:11:00;3,18;00:30:00;0,5;00:17:00;0,28;22;17;4.930;4,93;1;1,549;0,224
15/05/2022;mai;15;dom;21;NOTURNO;33049;08:10:00;8,17;00:38:00;0,63;00:13:00;0,22;50;14;9.990;9,99;1;1,223;0,2
17/05/2022;mai;17;ter;21;NOTURNO;33049;08:27:00;8,45;00:58:00;0,97;00:31:00;0,52;47;29;17.750;17,75;2;2,101;0,378
17/05/2022;mai;17;ter;3;NOTURNO;31933;08:22:00;8,37;01:06:00;1,1;00:35:00;0,58;46;26;19.490;19,49;2;2,329;0,424
17/05/2022;mai;17;ter;4;NOTURNO;31049;07:36:00;7,6;00:53:00;0,88;00:43:00;0,72;51;28;16.570;16,57;2;2,18;0,325
17/05/2022;mai;17;ter;7;NOTURNO;32051;02:50:00;2,83;00:55:00;0,92;00:15:00;0,25;12;21;8.080;8,08;1;2,852;0,673
17/05/2022;mai;17;ter;7;NOTURNO;32101;03:45:00;3,75;01:20:00;1,33;00:15:00;0,25;22;26;9.640;9,64;1;2,571;0,438
17/05/2022;mai;17;ter;5;NOTURNO;32048;03:51:00;3,85;01:04:00;1,07;00:20:00;0,33;17;26;9.830;9,83;1;2,553;0,578
17/05/2022;mai;17;ter;5;NOTURNO;32051;03:29:00;3,48;00:59:00;0,98;00:15:00;0,25;18;25;7.030;7,03;1;2,018;0,391
17/05/2022;mai;17;ter;5;NOTURNO;32050;01:36:00;1,6;00:59:00;0,98;00:15:00;0,25;5;24;3.410;3,41;1;2,131;0,682
17/05/2022;mai;17;ter;18;DIURNO;32050;08:35:00;8,58;01:57:00;1,95;00:33:00;0,55;66;72;18.170;18,17;2;2,117;0,275
17/05/2022;mai;17;ter;14;DIURNO;32051;07:15:00;7,25;02:00:00;2;00:35:00;0,58;45;65;18.620;18,62;2;2,568;0,414
17/05/2022;mai;17;ter;16;DIURNO;32101;07:55:00;7,92;03:02:00;3,03;00:35:00;0,58;30;64;19.610;19,61;2;2,477;0,654
17/05/2022;mai;17;ter;20;DIURNO;33049;06:40:00;6,67;01:50:00;1,83;00:25:00;0,42;58;39;16.500;16,5;2;2,475;0,284
17/05/2022;mai;17;ter;9;DIURNO;32048;07:05:00;7,08;00:40:00;0,67;00:50:00;0,83;28;40;17.290;17,29;2;2,441;0,618
17/05/2022;mai;17;ter;13;DIURNO;32049;05:33:00;5,55;01:55:00;1,92;00:34:00;0,57;37;62;13.740;13,74;2;2,476;0,371
18/05/2022;mai;18;qua;8;DIURNO;0;07:20:00;7,33;01:50:00;1,83;00:20:00;0,33;32;49;15.770;15,77;2;2,15;0,493
18/05/2022;mai;18;qua;8;DIURNO;32048;01:55:00;1,92;00:31:00;0,52;00:10:00;0,17;8;23;6.960;6,96;1;3,631;0,87
18/05/2022;mai;18;qua;10;DIURNO;32048;06:20:00;6,33;01:10:00;1,17;00:40:00;0,67;33;27;16.140;16,14;2;2,548;0,489
18/05/2022;mai;18;qua;15;DIURNO;0;07:55:00;7,92;01:10:00;1,17;00:50:00;0,83;34;26;23.070;23,07;3;2,914;0,679
18/05/2022;mai;18;qua;12;DIURNO;32049;06:02:00;6,03;03:03:00;3,05;01:11:00;1,18;39;70;21.200;21,2;3;3,514;0,544
18/05/2022;mai;18;qua;19;DIURNO;32050;07:40:00;7,67;01:36:00;1,6;00:36:00;0,6;54;62;19.180;19,18;3;2,502;0,355
18/05/2022;mai;18;qua;17;DIURNO;33049;06:50:00;6,83;00:43:00;0,72;00:45:00;0,75;46;16;20.710;20,71;2;3,031;0,45
18/05/2022;mai;18;qua;11;NOTURNO;32049;06:15:00;6,25;01:10:00;1,17;00:30:00;0,5;32;25;16.300;16,3;2;2,608;0,509
18/05/2022;mai;18;qua;6;NOTURNO;33049;04:23:00;4,38;00:57:00;0,95;01:20:00;1,33;26;21;11.280;11,28;1;2,573;0,434
18/05/2022;mai;18;qua;6;NOTURNO;31933;04:55:00;4,92;00:49:00;0,82;00:23:00;0,38;25;19;10.666;10,67;1;2,169;0,427
18/05/2022;mai;18;qua;1;NOTURNO;37933;04:09:00;4,15;00:40:00;0,67;00:15:00;0,25;14;17;9.860;9,86;1;2,376;0,704
18/05/2022;mai;18;qua;1;NOTURNO;32101;04:24:00;4,4;00:46:00;0,77;00:10:00;0,17;21;17;8.220;8,22;1;1,868;0,391
18/05/2022;mai;18;qua;2;NOTURNO;32050;03:53:00;3,88;00:18:00;0,3;00:16:00;0,27;23;16;8.310;8,31;1;2,14;0,361
18/05/2022;mai;18;qua;2;NOTURNO;32048;02:15:00;2,25;00:40:00;0,67;00:10:00;0,17;16;18;5.810;5,81;1;2,582;0,363
18/05/2022;mai;18;qua;2;NOTURNO;33049;01:58:00;1,97;00:27:00;0,45;00:02:00;0,03;13;20;4.410;4,41;1;2,242;0,339
18/05/2022;mai;18;qua;21;NOTURNO;32051;06:14:00;6,23;01:20:00;1,33;00:26:00;0,43;46;29;10.730;10,73;2;1,721;0,233
19/05/2022;mai;19;qui;13;DIURNO;32051;06:08:00;6,13;01:04:00;1,07;00:11:00;0,18;39;38;9.400;9,4;1;1,533;0,241
19/05/2022;mai;19;qui;20;DIURNO;32049;07:15:00;7,25;02:15:00;2,25;00:35:00;0,58;40;53;13.120;13,12;2;1,81;0,328
19/05/2022;mai;19;qui;14;DIURNO;0;07:40:00;7,67;01:00:00;1;00:10:00;0,17;46;37;11.250;11,25;1;1,467;0,245
19/05/2022;mai;19;qui;18;DIURNO;32050;06:07:00;6,12;01:52:00;1,87;00:37:00;0,62;55;82;11.640;11,64;2;1,903;0,212
19/05/2022;mai;19;qui;9;DIURNO;32048;04:55:00;4,92;00:45:00;0,75;00:20:00;0,33;9;41;10.040;10,04;1;2,042;1,116
19/05/2022;mai;19;qui;16;DIURNO;32101;04:05:00;4,08;01:14:00;1,23;00:07:00;0,12;28;31;9.560;9,56;1;2,341;0,341
19/05/2022;mai;19;qui;5;NOTURNO;32048;03:51:00;3,85;00:49:00;0,82;00:20:00;0,33;22;24;8.110;8,11;1;2,106;0,369
19/05/2022;mai;19;qui;5;NOTURNO;32050;03:45:00;3,75;00:56:00;0,93;00:18:00;0,3;17;24;6.310;6,31;1;1,683;0,371
19/05/2022;mai;19;qui;3;NOTURNO;31933;06:01:00;6,02;00:45:00;0,75;00:15:00;0,25;37;15;10.220;10,22;1;1,699;0,276
19/05/2022;mai;19;qui;3;NOTURNO;32101;01:41:00;1,68;00:26:00;0,43;00:14:00;0,23;10;12;2.700;2,7;1;1,604;0,27
19/05/2022;mai;19;qui;7;NOTURNO;32101;06:05:00;6,08;###############################################################################################################################################################################################################################################################;-0,33;00:20:00;0,33;26;22;9.070;9,07;1;1,491;0,349
19/05/2022;mai;19;qui;7;NOTURNO;32048;01:15:00;1,25;00:55:00;0,92;00:15:00;0,25;9;16;2.580;2,58;1;2,064;0,287
19/05/2022;mai;19;qui;21;NOTURNO;33049;07:00:00;7;00:25:00;0,42;00:15:00;0,25;46;15;10.250;10,25;1;1,464;0,223
19/05/2022;mai;19;qui;4;NOTURNO;32050;03:14:00;3,23;00:26:00;0,43;00:15:00;0,25;23;14;4.310;4,31;1;1,333;0,187
19/05/2022;mai;19;qui;4;NOTURNO;32049;03:33:00;3,55;00:20:00;0,33;00:22:00;0,37;31;13;5.730;5,73;1;1,614;0,185
20/05/2022;mai;20;sex;6;NOTURNO;33024;04:35:00;4,58;00:43:00;0,72;00:17:00;0,28;26;19;7.380;7,38;1;1,61;0,284
20/05/2022;mai;20;sex;6;NOTURNO;32048;03:49:00;3,82;01:58:00;1,97;00:15:00;0,25;25;21;7.220;7,22;1;1,892;0,289
20/05/2022;mai;20;sex;1;NOTURNO;32050;02:25:00;2,42;01:37:00;1,62;00:18:00;0,3;14;16;3.550;3,55;1;1,469;0,254
20/05/2022;mai;20;sex;1;NOTURNO;31933;04:48:00;4,8;00:40:00;0,67;00:15:00;0,25;20;20;9.280;9,28;1;1,933;0,464
20/05/2022;mai;20;sex;11;NOTURNO;32101;04:40:00;4,67;01:00:00;1;00:00:00;0;39;16;10.470;10,47;2;2,244;0,268
20/05/2022;mai;20;sex;2;NOTURNO;33024;03:10:00;3,17;00:32:00;0,53;00:15:00;0,25;22;17;6.050;6,05;1;1,911;0,275
20/05/2022;mai;20;sex;2;NOTURNO;32049;03:42:00;3,7;00:28:00;0,47;00:18:00;0,3;-72;70;7.130;7,13;1;1,927;-0,099
20/05/2022;mai;20;sex;21;NOTURNO;33049;07:40:00;7,67;00:30:00;0,5;00:14:00;0,23;50;14;10.750;10,75;1;1,402;0,215
20/05/2022;mai;20;sex;19;DIURNO;32051;06:36:00;6,6;00:52:00;0,87;00:27:00;0,45;50;36;12.600;12,6;2;1,909;0,252
20/05/2022;mai;20;sex;15;DIURNO;31933;06:15:00;6,25;01:00:00;1;00:20:00;0,33;33;19;13.300;13,3;2;2,128;0,403
20/05/2022;mai;20;sex;17;DIURNO;32050;06:30:00;6,5;00:25:00;0,42;00:40:00;0,67;45;13;13.830;13,83;2;2,128;0,307
20/05/2022;mai;20;sex;8;DIURNO;32101;05:01:00;5,02;01:27:00;1,45;00:17:00;0,28;48;32;11.390;11,39;2;2,27;0,237
20/05/2022;mai;20;sex;12;DIURNO;32049;04:31:00;4,52;01:32:00;1,53;00:22:00;0,37;28;51;12.520;12,52;2;2,772;0,447
20/05/2022;mai;20;sex;10;DIURNO;32049;04:35:00;4,58;01:15:00;1,25;00:25:00;0,42;28;27;9.410;9,41;2;2,053;0,336
21/05/2022;mai;21;sáb;16;DIURNO;32101;04:20:00;4,33;01:41:00;1,68;00:32:00;0,53;29;61;13.940;13,94;2;3,217;0,481
21/05/2022;mai;21;sáb;9;DIURNO;32048;05:15:00;5,25;00:35:00;0,58;00:30:00;0,5;28;41;13.060;13,06;2;2,488;0,466
21/05/2022;mai;21;sáb;13;DIURNO;32049;05:07:00;5,12;02:24:00;2,4;00:37:00;0,62;36;55;10.940;10,94;2;2,138;0,304
21/05/2022;mai;21;sáb;20;DIURNO;33049;06:15:00;6,25;01:55:00;1,92;00:30:00;0,5;41;54;14.940;14,94;2;2,39;0,364
21/05/2022;mai;21;sáb;14;DIURNO;31933;07:10:00;7,17;01:50:00;1,83;00:20:00;0,33;44;63;14.030;14,03;2;1,958;0,319
21/05/2022;mai;21;sáb;18;DIURNO;33024;08:03:00;8,05;01:51:00;1,85;00:10:00;0,17;62;81;15.430;15,43;2;1,917;0,249
21/05/2022;mai;21;sáb;4;NOTURNO;33024;03:52:00;3,87;00:41:00;0,68;00:02:00;0,03;33;15;6.960;6,96;1;1,8;0,211
21/05/2022;mai;21;sáb;4;NOTURNO;32050;02:45:00;2,75;00:35:00;0,58;00:10:00;0,17;19;15;5.290;5,29;1;1,924;0,278
21/05/2022;mai;21;sáb;7;NOTURNO;32101;03:35:00;3,58;00:50:00;0,83;00:15:00;0,25;21;25;8.510;8,51;1;2,375;0,405
21/05/2022;mai;21;sáb;7;NOTURNO;32050;02:40:00;2,67;00:45:00;0,75;00:15:00;0,25;15;27;4.720;4,72;1;1,77;0,315
21/05/2022;mai;21;sáb;5;NOTURNO;32048;04:30:00;4,5;00:50:00;0,83;00:20:00;0,33;23;23;9.340;9,34;1;2,076;0,406
21/05/2022;mai;21;sáb;5;NOTURNO;32101;02:00:00;2;01:45:00;1,75;00:13:00;0,22;17;21;6.450;6,45;1;3,225;0,379
21/05/2022;mai;21;sáb;21;NOTURNO;33049;07:28:00;7,47;00:21:00;0,35;00:34:00;0,57;47;14;11.860;11,86;1;1,588;0,252
21/05/2022;mai;21;sáb;3;NOTURNO;31933;07:53:00;7,88;00:50:00;0,83;00:31:00;0,52;46;21;15.200;15,2;2;1,928;0,33
22/05/2022;mai;22;dom;15;DIURNO;31933;05:29:00;5,48;01:24:00;1,4;00:47:00;0,78;36;11;12.590;12,59;2;2,296;0,35
22/05/2022;mai;22;dom;17;DIURNO;33049;05:45:00;5,75;00:35:00;0,58;00:20:00;0,33;39;14;11.700;11,7;2;2,035;0,3
22/05/2022;mai;22;dom;19;DIURNO;32051;04:31:00;4,52;01:37:00;1,62;00:43:00;0,72;35;31;8.820;8,82;1;1,953;0,252
22/05/2022;mai;22;dom;19;DIURNO;33024;01:52:00;1,87;01:30:00;1,5;00:08:00;0,13;15;33;4.170;4,17;1;2,234;0,278
22/05/2022;mai;22;dom;8;DIURNO;32101;05:08:00;5,13;00:27:00;0,45;00:11:00;0,18;36;22;10.930;10,93;1;2,129;0,304
22/05/2022;mai;22;dom;12;DIURNO;32049;04:33:00;4,55;01:42:00;1,7;00:25:00;0,42;27;46;13.640;13,64;2;2,998;0,505
22/05/2022;mai;22;dom;10;DIURNO;32048;04:30:00;4,5;00:40:00;0,67;00:22:00;0,37;26;25;9.350;9,35;2;2,078;0,36
22/05/2022;mai;22;dom;6;NOTURNO;32049;03:32:00;3,53;00:48:00;0,8;00:10:00;0,17;15;18;3.620;3,62;1;1,025;0,241
22/05/2022;mai;22;dom;6;NOTURNO;32050;02:50:00;2,83;00:45:00;0,75;00:15:00;0,25;27;10;4.210;4,21;1;1,486;0,156
22/05/2022;mai;22;dom;6;NOTURNO;32051;03:26:00;3,43;00:56:00;0,93;00:13:00;0,22;21;22;5.260;5,26;1;1,532;0,25
22/05/2022;mai;22;dom;2;NOTURNO;33024;07:21:00;7,35;01:10:00;1,17;00:18:00;0,3;60;24;12.330;12,33;2;1,678;0,206
22/05/2022;mai;22;dom;11;NOTURNO;32101;05:25:00;5,42;01:15:00;1,25;00:15:00;0,25;33;21;10.420;10,42;2;1,924;0,316
22/05/2022;mai;22;dom;1;NOTURNO;32048;06:12:00;6,2;01:38:00;1,63;00:27:00;0,45;15;51;12.770;12,77;2;2,06;0,851
22/05/2022;mai;22;dom;21;NOTURNO;33049;06:56:00;6,93;00:36:00;0,6;00:15:00;0,25;47;14;9.040;9,04;1;1,304;0,192
24/05/2022;mai;24;ter;9;DIURNO;32048;05:37:00;5,62;01:05:00;1,08;00:29:00;0,48;20;40;14.040;14,04;2;2,5;0,702
24/05/2022;mai;24;ter;9;DIURNO;32101;02:05:00;2,08;01:00:00;1;00:15:00;0,25;11;20;4.840;4,84;1;2,323;0,44
24/05/2022;mai;24;ter;20;DIURNO;33049;08:50:00;8,83;01:50:00;1,83;00:30:00;0,5;44;51;18.770;18,77;2;2,125;0,427
24/05/2022;mai;24;ter;13;DIURNO;32049;06:32:00;6,53;02:03:00;2,05;00:33:00;0,55;37;52;15.110;15,11;2;2,313;0,408
24/05/2022;mai;24;ter;14;DIURNO;31933;05:00:00;5;01:05:00;1,08;00:15:00;0,25;32;38;9.510;9,51;1;1,902;0,297
24/05/2022;mai;24;ter;14;DIURNO;32051;03:55:00;3,92;01:05:00;1,08;00:10:00;0,17;18;25;9.610;9,61;1;2,454;0,534
24/05/2022;mai;24;ter;18;DIURNO;33024;07:03:00;7,05;02:53:00;2,88;00:25:00;0,42;46;90;18.090;18,09;2;2,566;0,393
24/05/2022;mai;24;ter;18;DIURNO;32101;01:24:00;1,4;02:25:00;2,42;00:10:00;0,17;35;34;2.000;2;1;1,429;0,057
24/05/2022;mai;24;ter;16;DIURNO;32050;07:14:00;7,23;02:04:00;2,07;00:14:00;0,23;29;52;18.850;18,85;2;2,606;0,65
24/05/2022;mai;24;ter;21;NOTURNO;33049;03:57:00;3,95;00:31:00;0,52;00:13:00;0,22;21;12;8.330;8,33;1;2,109;0,397
24/05/2022;mai;24;ter;21;NOTURNO;33049;04:37:00;4,62;00:29:00;0,48;00:15:00;0,25;26;15;10.690;10,69;1;2,316;0,411
